,overall
11230,5.0
20712,5.0
19313,5.0
10841,5.0
20981,5.0
14484,3.0
4221,5.0
9334,4.0
12229,4.0
6584,5.0
23146,4.0
18648,3.0
4513,4.0
2607,5.0
23469,5.0
12405,5.0
6252,4.0
19757,4.0
1242,4.0
19506,5.0
16851,4.0
18809,5.0
11572,5.0
18669,4.0
16131,3.0
13539,3.0
22682,4.0
9806,4.0
13379,5.0
15826,4.0
16914,5.0
16474,4.0
23418,5.0
9593,5.0
21788,3.0
1887,4.0
8660,5.0
13226,5.0
22485,5.0
1885,5.0
7795,5.0
19403,3.0
4488,4.0
18249,5.0
19702,5.0
14323,4.0
5347,4.0
7553,3.0
6198,5.0
8316,5.0
12702,5.0
16793,5.0
17957,3.0
17274,4.0
13293,5.0
5711,5.0
12613,4.0
12492,3.0
7810,5.0
12436,3.0
8261,5.0
9804,4.0
17758,5.0
5305,4.0
17106,4.0
21264,4.0
1978,5.0
17633,5.0
18408,4.0
11966,5.0
21185,1.0
23221,3.0
2067,4.0
4099,5.0
12328,4.0
7568,3.0
12085,5.0
14359,3.0
23645,5.0
1968,5.0
6239,5.0
12392,1.0
9233,5.0
2472,4.0
336,5.0
1338,5.0
19519,5.0
10101,4.0
5429,4.0
4758,4.0
14080,1.0
15208,5.0
2008,5.0
12137,4.0
5668,5.0
1918,5.0
21429,3.0
2577,5.0
3565,4.0
13436,5.0
19151,4.0
3148,4.0
1101,5.0
15959,5.0
15400,5.0
11910,5.0
13803,4.0
16157,5.0
15345,1.0
6513,4.0
19485,3.0
22521,5.0
8118,5.0
7494,4.0
7314,5.0
4946,5.0
4430,5.0
3796,5.0
6998,5.0
21385,5.0
6512,5.0
22863,2.0
1905,5.0
14787,5.0
14652,2.0
15213,5.0
4001,5.0
21711,5.0
2083,5.0
12516,5.0
12659,5.0
13835,5.0
21107,4.0
3182,3.0
10933,5.0
12290,3.0
3605,5.0
23358,5.0
15281,5.0
4620,5.0
10892,5.0
10384,4.0
14595,4.0
13556,4.0
7159,5.0
20417,4.0
12758,5.0
19710,5.0
4833,4.0
19645,5.0
16143,4.0
12303,5.0
15611,5.0
189,5.0
10532,5.0
17977,5.0
11277,1.0
5915,5.0
12836,4.0
6411,5.0
11357,2.0
2784,5.0
16618,5.0
22228,4.0
19344,3.0
21702,5.0
15138,1.0
958,5.0
13606,5.0
15222,4.0
11715,4.0
1284,4.0
1100,5.0
14677,1.0
14145,5.0
23705,5.0
8373,4.0
5167,5.0
7176,3.0
4903,5.0
17295,3.0
11797,4.0
2849,5.0
13319,5.0
6761,4.0
23451,5.0
16671,4.0
8727,4.0
9724,4.0
10804,5.0
10319,5.0
5146,5.0
16194,2.0
7432,5.0
2833,4.0
23605,5.0
809,5.0
12561,4.0
7872,5.0
13284,5.0
16501,1.0
15903,5.0
5933,5.0
15576,5.0
4193,5.0
2928,5.0
1274,5.0
5032,5.0
15498,5.0
5849,5.0
14631,4.0
15801,5.0
21229,5.0
18732,4.0
4907,5.0
5693,5.0
22296,1.0
9783,5.0
17578,5.0
13946,4.0
16524,4.0
18465,4.0
17033,5.0
20744,5.0
3120,5.0
9717,4.0
14943,5.0
6376,3.0
6580,5.0
5193,5.0
8557,5.0
13466,4.0
21950,5.0
3362,5.0
19567,5.0
18915,2.0
15978,5.0
11375,5.0
19245,5.0
16311,5.0
20173,5.0
14685,4.0
9620,3.0
7505,5.0
12905,5.0
9936,5.0
16462,4.0
21579,4.0
21909,2.0
4328,1.0
1749,4.0
17857,3.0
8567,5.0
1420,4.0
23580,3.0
22090,4.0
20640,4.0
9245,5.0
22167,5.0
22520,5.0
7438,5.0
4692,4.0
2656,4.0
4408,5.0
11803,5.0
14611,3.0
17629,5.0
9890,2.0
8628,5.0
577,4.0
10604,4.0
3273,5.0
4131,5.0
12688,5.0
9372,5.0
10763,2.0
5831,5.0
8233,5.0
20485,4.0
16374,5.0
13370,5.0
813,5.0
2199,5.0
8938,3.0
2030,4.0
5907,4.0
6020,5.0
17587,4.0
22677,3.0
9395,5.0
14246,5.0
6457,5.0
19576,1.0
14291,4.0
18248,5.0
19624,5.0
330,5.0
12548,5.0
12936,5.0
11761,5.0
55,5.0
21864,5.0
11052,4.0
983,4.0
10587,5.0
16180,4.0
165,4.0
11228,5.0
19679,5.0
15732,3.0
16094,5.0
12466,5.0
20204,4.0
23385,5.0
13519,5.0
22389,5.0
18436,4.0
18642,5.0
11544,5.0
3797,5.0
20617,5.0
23290,4.0
20193,3.0
17045,5.0
15078,5.0
8696,5.0
11795,5.0
16651,5.0
23021,1.0
15838,3.0
20858,4.0
2738,4.0
5177,5.0
1215,5.0
1076,3.0
619,5.0
9249,5.0
20670,4.0
10061,5.0
20435,3.0
6019,5.0
3269,5.0
21597,3.0
6777,5.0
217,5.0
4969,5.0
2571,4.0
1555,5.0
13773,5.0
8786,5.0
21794,5.0
21149,5.0
8317,5.0
15956,5.0
677,5.0
21758,4.0
7406,5.0
1767,5.0
18665,4.0
5633,5.0
20274,3.0
18004,1.0
16369,4.0
13704,4.0
298,5.0
11040,5.0
13310,3.0
230,4.0
7249,5.0
20655,1.0
16836,5.0
1180,5.0
16824,4.0
9540,1.0
8597,5.0
15269,4.0
2825,4.0
21279,3.0
592,5.0
12247,4.0
12301,4.0
23320,5.0
2009,5.0
2857,5.0
9951,4.0
12958,4.0
18853,5.0
2651,5.0
14809,5.0
14053,5.0
15631,3.0
9120,5.0
14195,5.0
3857,4.0
9,5.0
11783,3.0
15875,4.0
18468,4.0
10024,5.0
16146,4.0
21681,4.0
10255,1.0
20411,5.0
10291,2.0
13238,3.0
18926,4.0
1894,5.0
1441,4.0
10655,5.0
4935,4.0
7154,5.0
11297,5.0
747,5.0
22714,5.0
5182,2.0
23347,5.0
6268,3.0
6074,5.0
11381,4.0
4179,1.0
13701,5.0
22993,3.0
302,5.0
7849,5.0
3420,5.0
20271,4.0
6754,4.0
12509,5.0
22922,5.0
10923,3.0
2783,5.0
14970,1.0
15099,5.0
10976,5.0
17917,5.0
2343,5.0
16400,4.0
16232,5.0
15313,1.0
22239,5.0
10560,5.0
10005,4.0
8167,3.0
7323,4.0
12451,4.0
7938,4.0
4643,5.0
4682,4.0
7585,5.0
12298,5.0
2348,3.0
15913,1.0
10169,4.0
17032,5.0
3904,4.0
19577,5.0
16389,4.0
15202,5.0
98,3.0
21346,5.0
4291,5.0
16073,5.0
308,4.0
9788,4.0
2005,3.0
10229,4.0
23152,5.0
4627,3.0
10013,4.0
7044,5.0
123,5.0
2272,3.0
4556,5.0
7325,5.0
1181,5.0
15828,5.0
20726,4.0
13157,2.0
21457,5.0
15833,4.0
11571,5.0
2190,5.0
5602,5.0
4796,5.0
19169,3.0
11851,5.0
23545,5.0
11100,4.0
4394,5.0
16608,4.0
22310,4.0
4831,5.0
6730,4.0
7091,5.0
7350,4.0
15969,4.0
19300,5.0
12066,3.0
17126,5.0
8978,5.0
16757,4.0
5627,4.0
13841,4.0
23436,5.0
11934,5.0
18637,5.0
16351,5.0
13211,3.0
14951,2.0
6435,5.0
19223,4.0
14907,1.0
2038,5.0
8833,4.0
19551,5.0
3098,4.0
20108,5.0
1206,3.0
8386,5.0
1471,5.0
17681,4.0
4075,4.0
9492,4.0
3336,4.0
20318,5.0
12782,5.0
8940,5.0
22152,5.0
23692,2.0
858,5.0
11640,5.0
1855,5.0
11749,5.0
17617,5.0
19191,5.0
21252,5.0
23561,4.0
2567,4.0
18714,3.0
22938,5.0
21915,5.0
13825,5.0
21714,5.0
21010,5.0
13229,5.0
78,4.0
8523,5.0
16221,5.0
20607,5.0
2102,5.0
15104,4.0
18574,5.0
19206,5.0
16444,5.0
17070,5.0
1106,4.0
23650,5.0
5671,2.0
16332,5.0
14575,3.0
281,5.0
22388,5.0
17729,3.0
2158,5.0
18796,3.0
3427,4.0
11881,5.0
14371,5.0
7220,5.0
223,5.0
21218,5.0
10081,5.0
3244,5.0
18799,4.0
1194,5.0
21657,5.0
7836,5.0
12589,5.0
739,5.0
22952,5.0
10425,5.0
8945,3.0
7712,5.0
4011,5.0
14469,5.0
14450,5.0
19993,4.0
12147,4.0
6654,5.0
14989,3.0
12071,2.0
1504,5.0
1393,5.0
5252,5.0
17961,5.0
7865,5.0
19850,4.0
164,4.0
15521,4.0
10416,5.0
13155,4.0
15133,5.0
23639,5.0
9745,4.0
5566,4.0
10222,5.0
23546,5.0
11935,2.0
4877,5.0
11577,3.0
898,5.0
18790,3.0
539,5.0
20572,5.0
2111,3.0
972,5.0
8210,4.0
21799,4.0
15341,5.0
10064,1.0
14406,5.0
2899,5.0
5261,5.0
6039,4.0
19416,4.0
16029,5.0
2228,4.0
17716,4.0
17073,4.0
4557,5.0
6710,5.0
16762,4.0
7644,5.0
9207,3.0
8626,4.0
6316,3.0
21023,4.0
7040,4.0
8466,1.0
13992,5.0
16059,4.0
11250,5.0
15963,3.0
10211,5.0
17263,5.0
10376,5.0
311,4.0
3721,2.0
4227,4.0
2044,5.0
2046,5.0
17753,5.0
18123,3.0
12735,4.0
3543,5.0
18409,5.0
19196,4.0
22458,5.0
23303,5.0
4591,4.0
5838,4.0
19229,5.0
6704,3.0
1384,4.0
2853,5.0
3376,5.0
22251,5.0
16698,5.0
16511,4.0
2834,4.0
23660,3.0
18094,5.0
9351,5.0
5738,4.0
7845,5.0
1560,5.0
15072,4.0
2638,2.0
1854,5.0
14640,5.0
21806,4.0
11833,2.0
23258,4.0
5277,5.0
21152,4.0
2445,2.0
10893,4.0
23578,4.0
490,4.0
2265,5.0
17137,2.0
21127,5.0
5274,5.0
17398,4.0
14746,4.0
7666,5.0
12003,5.0
6336,5.0
12645,5.0
21653,2.0
14242,3.0
2013,5.0
16460,4.0
10087,5.0
4123,2.0
20051,4.0
4120,4.0
23309,3.0
1701,4.0
1684,5.0
18876,4.0
10240,5.0
1202,3.0
12595,5.0
2300,4.0
16858,4.0
11811,5.0
3568,5.0
4021,5.0
17249,4.0
9515,5.0
16063,4.0
4735,5.0
23629,5.0
21337,4.0
11027,4.0
13669,3.0
1482,4.0
2898,5.0
22394,4.0
21118,5.0
12364,4.0
9845,5.0
5726,5.0
7460,5.0
19022,5.0
2392,5.0
4210,1.0
18728,3.0
452,5.0
134,5.0
9456,5.0
19953,4.0
289,5.0
2840,5.0
18804,5.0
22778,4.0
16095,4.0
4686,5.0
3368,4.0
21034,5.0
14089,1.0
15335,5.0
21186,3.0
5423,3.0
456,4.0
20259,3.0
10882,3.0
6867,5.0
19472,5.0
9602,4.0
15247,4.0
5511,3.0
14773,3.0
20077,5.0
23482,5.0
5614,5.0
10683,4.0
6204,2.0
23094,5.0
1108,5.0
19301,5.0
18546,4.0
10984,1.0
6830,5.0
461,4.0
6192,3.0
21680,5.0
21624,5.0
9547,1.0
20150,5.0
19358,5.0
13675,3.0
436,4.0
10079,4.0
21348,1.0
4964,5.0
3379,3.0
13273,4.0
19825,5.0
3899,4.0
1673,4.0
17345,4.0
3978,5.0
14234,3.0
20947,5.0
6438,5.0
8758,4.0
3878,5.0
6142,5.0
14818,4.0
11695,5.0
4811,5.0
3900,5.0
16801,3.0
5144,4.0
21997,4.0
6842,5.0
18553,4.0
22903,5.0
17447,5.0
12005,4.0
2858,5.0
15146,3.0
17584,5.0
3340,5.0
8041,5.0
6272,4.0
872,5.0
13221,5.0
19695,5.0
5959,5.0
7250,5.0
22181,5.0
17406,5.0
7498,5.0
20570,5.0
11752,3.0
17991,4.0
8486,5.0
18060,4.0
7727,5.0
22425,2.0
5513,4.0
9980,2.0
11127,5.0
5816,5.0
11451,5.0
17195,5.0
16849,4.0
11702,4.0
11284,4.0
1452,4.0
12804,5.0
22406,4.0
17563,4.0
6054,5.0
20374,5.0
1193,5.0
9941,5.0
13574,2.0
12511,4.0
21280,3.0
13418,5.0
1639,5.0
22847,5.0
8509,5.0
16267,4.0
5188,3.0
4385,5.0
11422,4.0
10404,4.0
1925,4.0
12458,5.0
22809,4.0
1444,2.0
9141,4.0
4276,5.0
20227,4.0
10753,1.0
16156,4.0
19622,2.0
6843,5.0
3345,5.0
17692,5.0
20557,5.0
6262,4.0
1879,5.0
23672,3.0
12338,5.0
15043,1.0
1140,5.0
5185,5.0
21507,4.0
11512,5.0
625,5.0
10445,5.0
803,5.0
7613,3.0
9657,5.0
16545,4.0
11514,4.0
1541,5.0
22466,4.0
15285,5.0
12525,4.0
6308,4.0
19621,4.0
13540,3.0
17307,3.0
23327,3.0
3300,4.0
14348,5.0
6046,5.0
12207,4.0
1,5.0
2841,5.0
20410,4.0
12721,4.0
18200,5.0
19994,3.0
913,4.0
9642,4.0
16421,3.0
327,5.0
7134,4.0
10179,4.0
18404,5.0
3711,5.0
22709,5.0
21342,4.0
8533,5.0
7259,5.0
22743,4.0
15522,4.0
3802,4.0
15756,4.0
5122,5.0
7782,5.0
6016,5.0
11320,3.0
12241,4.0
7761,5.0
71,2.0
23740,5.0
21448,4.0
3912,5.0
22562,4.0
14310,3.0
18795,5.0
3435,5.0
20471,4.0
3919,4.0
13780,3.0
19049,1.0
2149,4.0
9770,3.0
15270,4.0
19841,4.0
833,5.0
21494,5.0
5676,5.0
4675,5.0
2563,5.0
12239,5.0
568,5.0
5958,5.0
13038,4.0
15738,5.0
14782,4.0
5978,5.0
16691,4.0
16682,4.0
7251,5.0
14379,4.0
13688,2.0
11069,5.0
6133,5.0
5000,5.0
2772,1.0
11991,4.0
6290,5.0
16714,4.0
22530,4.0
21685,5.0
13709,5.0
21883,5.0
8656,5.0
2581,5.0
1945,5.0
17456,5.0
16928,4.0
23502,5.0
22702,5.0
6627,4.0
11999,5.0
20621,4.0
3494,4.0
3440,5.0
13485,5.0
22252,3.0
1407,2.0
3807,5.0
18384,4.0
6972,5.0
3306,5.0
23405,5.0
909,3.0
3844,4.0
622,4.0
12120,4.0
23241,5.0
6096,5.0
21787,5.0
10982,4.0
13318,4.0
7411,5.0
23706,4.0
5303,5.0
210,5.0
18318,4.0
15582,1.0
12310,2.0
5402,4.0
8621,5.0
22934,5.0
14027,5.0
9859,4.0
12382,5.0
15841,4.0
22635,4.0
22448,4.0
6763,5.0
10324,4.0
8795,5.0
14481,4.0
22967,5.0
10242,2.0
12943,5.0
1895,5.0
15171,4.0
4664,3.0
6539,5.0
22735,5.0
8078,5.0
17125,5.0
9463,5.0
18047,4.0
18815,5.0
85,5.0
22837,4.0
1121,5.0
7799,3.0
23722,4.0
15779,5.0
21629,5.0
5172,5.0
14393,2.0
11343,4.0
6448,5.0
20635,1.0
12421,1.0
16416,5.0
10326,5.0
15039,3.0
3017,5.0
18125,3.0
11114,5.0
13249,2.0
13795,5.0
15329,2.0
23319,5.0
7246,5.0
19032,4.0
3024,5.0
13812,5.0
6406,5.0
1631,5.0
284,5.0
20101,5.0
18163,4.0
2764,3.0
22201,5.0
15546,5.0
4707,5.0
21472,3.0
4656,5.0
16925,3.0
5291,5.0
6606,5.0
15730,3.0
756,5.0
13593,5.0
14078,4.0
2330,5.0
7070,4.0
5320,2.0
23777,5.0
16879,4.0
5725,5.0
16543,4.0
6562,5.0
10755,4.0
9779,5.0
7466,5.0
16329,4.0
12581,1.0
8095,5.0
14390,5.0
2967,5.0
1151,5.0
20003,4.0
23017,1.0
12300,5.0
6593,5.0
13844,4.0
11293,4.0
23159,5.0
7357,4.0
5386,1.0
10717,5.0
14336,1.0
10109,5.0
5043,5.0
15423,4.0
17660,5.0
7572,4.0
16562,4.0
2951,3.0
6930,5.0
15089,5.0
17357,2.0
8483,4.0
11699,5.0
19921,5.0
11009,5.0
8019,5.0
20530,4.0
17268,4.0
6228,5.0
8541,5.0
16792,4.0
16958,4.0
11340,5.0
4864,5.0
16326,4.0
7928,3.0
16476,3.0
8469,5.0
13921,4.0
7344,4.0
11903,5.0
2796,4.0
23466,4.0
14158,3.0
23305,5.0
18302,3.0
23696,1.0
19207,4.0
16976,5.0
17810,4.0
5285,4.0
21134,5.0
14149,4.0
14946,2.0
9659,5.0
15437,5.0
2687,3.0
21854,4.0
4503,3.0
75,5.0
10965,5.0
21212,5.0
15383,3.0
19282,2.0
460,5.0
3829,5.0
20243,4.0
10274,3.0
6861,4.0
2971,5.0
18685,5.0
2958,5.0
1747,5.0
11,5.0
8277,4.0
2565,3.0
19317,4.0
19555,5.0
16927,4.0
720,4.0
11733,5.0
20620,4.0
1400,5.0
18135,4.0
17483,5.0
5905,4.0
4621,5.0
18100,4.0
3651,4.0
8334,4.0
22723,5.0
2461,5.0
21232,4.0
3317,5.0
10436,5.0
20556,5.0
3713,4.0
17151,5.0
15788,4.0
6121,4.0
15327,5.0
4230,5.0
2910,5.0
15408,5.0
5044,4.0
20639,4.0
2854,5.0
1927,5.0
19426,3.0
13353,3.0
10831,5.0
9776,5.0
19801,4.0
21552,5.0
16617,5.0
11979,4.0
14212,5.0
8534,5.0
2428,4.0
1679,4.0
13205,3.0
11415,4.0
20668,2.0
11356,5.0
4176,5.0
143,5.0
21731,4.0
23668,5.0
73,5.0
15714,5.0
17541,4.0
20731,3.0
11650,3.0
21162,3.0
19758,2.0
4255,5.0
1196,5.0
13169,1.0
14624,2.0
22959,5.0
15791,5.0
18851,5.0
12167,5.0
13756,3.0
11006,5.0
16716,4.0
12647,5.0
2970,4.0
12744,1.0
1645,5.0
5210,5.0
7558,5.0
8951,5.0
13666,3.0
1762,5.0
20081,5.0
15764,1.0
15458,4.0
9379,5.0
11454,5.0
15634,4.0
19835,5.0
14573,5.0
11323,1.0
11337,4.0
18576,5.0
17503,5.0
6535,5.0
23131,5.0
2606,5.0
11088,4.0
14863,4.0
3758,4.0
18223,5.0
9404,5.0
21347,4.0
4425,5.0
13374,5.0
9208,5.0
3823,5.0
4994,5.0
16932,4.0
10132,5.0
5442,4.0
9853,4.0
14670,3.0
14095,3.0
18755,2.0
16908,5.0
19545,5.0
20835,5.0
21249,5.0
1131,5.0
12454,4.0
15384,3.0
268,5.0
5791,5.0
16758,4.0
9428,1.0
10095,3.0
21410,5.0
19480,5.0
17411,5.0
16894,3.0
15443,5.0
20626,4.0
10164,3.0
3040,4.0
15415,5.0
1001,4.0
5544,5.0
5384,4.0
4185,5.0
16299,5.0
20561,5.0
7750,5.0
17558,2.0
10622,4.0
22986,2.0
12643,4.0
17926,5.0
20688,5.0
1018,4.0
7485,5.0
22862,4.0
692,2.0
10471,4.0
7423,5.0
22467,5.0
11066,5.0
14604,5.0
10126,3.0
2275,4.0
8770,1.0
16103,4.0
14772,5.0
4850,4.0
17230,4.0
15044,1.0
19707,5.0
2961,5.0
18963,5.0
8036,5.0
358,4.0
11610,5.0
3369,1.0
15142,4.0
15925,4.0
2352,5.0
17657,4.0
17442,5.0
15474,5.0
7608,5.0
4896,5.0
7305,5.0
19200,4.0
16066,4.0
8485,5.0
15049,5.0
20220,3.0
13995,5.0
20477,1.0
14930,2.0
23512,5.0
65,5.0
15896,5.0
3284,5.0
5934,5.0
13830,5.0
16464,4.0
20413,3.0
13031,5.0
2542,5.0
17875,5.0
4045,2.0
5813,3.0
17465,2.0
17546,4.0
7069,5.0
12619,4.0
10131,5.0
4114,3.0
1032,5.0
750,5.0
11030,4.0
8641,5.0
610,5.0
21966,1.0
9690,2.0
15332,2.0
15846,5.0
10814,4.0
13621,2.0
12164,5.0
13898,4.0
1264,5.0
1122,4.0
3097,2.0
23771,5.0
12846,5.0
12577,3.0
23205,4.0
15256,2.0
8518,5.0
9452,5.0
12487,5.0
13491,5.0
4042,5.0
10986,5.0
13203,4.0
15760,3.0
3791,3.0
14789,4.0
3871,5.0
8645,5.0
20520,5.0
16048,5.0
8379,5.0
16521,4.0
18603,5.0
20319,3.0
13139,5.0
23022,3.0
7077,5.0
7014,5.0
12515,5.0
11380,5.0
10076,5.0
882,3.0
23275,4.0
10850,5.0
20457,5.0
18595,5.0
1310,5.0
1585,5.0
16639,3.0
21195,5.0
23311,1.0
22423,4.0
22235,5.0
20368,5.0
10757,2.0
17933,4.0
3967,3.0
4384,4.0
19120,5.0
531,1.0
20582,5.0
17834,5.0
8601,5.0
14973,4.0
5575,5.0
5398,5.0
22360,5.0
23051,4.0
8866,5.0
13816,4.0
20267,2.0
21847,4.0
17179,4.0
22156,2.0
2296,3.0
15091,5.0
13738,2.0
63,5.0
21578,5.0
5979,5.0
5928,3.0
23107,5.0
13588,4.0
3444,3.0
23732,2.0
6979,5.0
17870,1.0
21620,4.0
20742,4.0
12861,5.0
8744,4.0
20373,5.0
931,5.0
11176,1.0
2646,5.0
21037,5.0
4494,5.0
19404,5.0
13395,4.0
9974,4.0
14529,3.0
16203,1.0
17156,5.0
21582,5.0
3763,5.0
18754,5.0
20240,5.0
12079,3.0
2648,2.0
154,5.0
17166,5.0
18996,5.0
3268,4.0
21676,3.0
13562,2.0
768,4.0
19599,4.0
18109,4.0
7476,5.0
16784,5.0
12133,3.0
10177,4.0
21878,5.0
6893,5.0
11073,4.0
19368,4.0
5220,5.0
19311,5.0
19470,5.0
7701,5.0
22177,5.0
8606,5.0
1738,5.0
2242,2.0
8498,5.0
2049,5.0
13338,5.0
10122,5.0
1856,4.0
15586,5.0
14113,5.0
12634,5.0
7913,5.0
3564,5.0
10233,5.0
22629,5.0
20804,4.0
8022,5.0
11875,5.0
6459,3.0
17287,3.0
1210,5.0
6116,5.0
18824,1.0
9251,5.0
13968,3.0
20992,2.0
9325,5.0
5974,5.0
23003,5.0
3069,4.0
20275,4.0
219,5.0
5522,5.0
23238,4.0
23733,4.0
15093,5.0
16185,3.0
19633,4.0
7891,5.0
1614,4.0
13712,4.0
5329,5.0
21804,4.0
14767,4.0
8365,5.0
15344,3.0
18932,4.0
5730,5.0
10905,5.0
1287,4.0
7998,5.0
16255,5.0
9509,5.0
22015,3.0
22555,4.0
11062,4.0
4202,5.0
15907,5.0
21026,5.0
18005,4.0
20365,4.0
16100,4.0
18499,4.0
4207,5.0
1275,4.0
5256,5.0
13496,5.0
18527,5.0
10514,5.0
17718,5.0
5041,3.0
13764,5.0
11393,4.0
5075,5.0
17417,4.0
4748,3.0
7313,3.0
4926,5.0
19764,4.0
11688,5.0
20147,4.0
23518,5.0
246,5.0
22982,3.0
19666,4.0
22400,4.0
3619,5.0
1469,4.0
5994,5.0
14272,3.0
21406,5.0
4991,5.0
5018,5.0
17350,4.0
4774,5.0
7257,5.0
1731,4.0
14064,5.0
18021,3.0
16425,3.0
9215,5.0
8561,5.0
21315,4.0
21485,5.0
22662,5.0
20605,5.0
20305,5.0
4142,5.0
14378,3.0
17549,4.0
5947,5.0
859,5.0
17861,4.0
1246,5.0
10747,4.0
13891,5.0
7632,5.0
11873,5.0
13851,3.0
4767,5.0
6981,5.0
12743,1.0
22188,4.0
10304,5.0
17020,4.0
11817,5.0
7195,4.0
644,5.0
5707,5.0
16162,4.0
19731,5.0
20478,5.0
2362,5.0
11214,5.0
11484,5.0
22149,1.0
10470,5.0
463,5.0
13843,4.0
9391,5.0
6247,3.0
3501,5.0
5373,4.0
8898,4.0
16231,5.0
2016,5.0
6865,4.0
9013,5.0
19881,3.0
3153,5.0
10378,5.0
18238,3.0
18924,5.0
817,5.0
8348,5.0
11955,5.0
4972,5.0
17830,4.0
1104,4.0
6233,5.0
22926,3.0
3862,5.0
17833,5.0
16085,4.0
7722,5.0
3848,5.0
1919,5.0
23783,5.0
102,5.0
2882,5.0
1293,5.0
17167,5.0
2290,5.0
16892,3.0
14537,4.0
2786,4.0
14346,5.0
9529,4.0
19476,4.0
17082,4.0
5168,5.0
3476,2.0
6828,5.0
3921,5.0
20725,5.0
16833,3.0
11970,5.0
19186,4.0
6558,5.0
9825,5.0
1515,5.0
4930,5.0
6135,5.0
11074,4.0
21544,3.0
4619,3.0
18818,5.0
16647,3.0
17075,2.0
8272,5.0
21138,4.0
11429,1.0
16320,5.0
11806,5.0
7519,5.0
12844,5.0
5964,5.0
20136,5.0
1668,5.0
19589,4.0
18715,4.0
3716,4.0
19460,3.0
22313,5.0
2376,5.0
21247,3.0
9168,4.0
3623,5.0
13430,5.0
13498,5.0
17533,3.0
23617,2.0
10015,5.0
22965,5.0
7185,4.0
10539,5.0
19056,4.0
23247,5.0
23681,5.0
5255,5.0
18456,5.0
11874,5.0
6497,2.0
5685,5.0
6694,5.0
6128,4.0
3128,4.0
14267,4.0
2637,5.0
3387,5.0
20577,5.0
18889,4.0
3406,5.0
4368,5.0
15938,3.0
22040,5.0
21369,4.0
7389,5.0
10948,5.0
13251,5.0
12477,3.0
4869,5.0
14810,5.0
15704,4.0
14913,4.0
3772,5.0
4456,5.0
15258,5.0
184,3.0
13981,3.0
11860,5.0
19231,5.0
22864,4.0
9712,1.0
21043,5.0
2170,5.0
27,4.0
20982,4.0
20918,4.0
18769,3.0
12655,4.0
20455,3.0
13948,5.0
9766,4.0
11150,5.0
2080,5.0
12683,5.0
4580,5.0
1335,4.0
3070,5.0
21942,4.0
9558,5.0
22769,1.0
5212,5.0
2058,5.0
20565,5.0
12948,5.0
5765,5.0
17379,5.0
9146,4.0
13316,2.0
16179,4.0
15719,3.0
689,4.0
10143,5.0
4383,4.0
4529,5.0
12439,5.0
20673,5.0
12402,4.0
13189,5.0
287,5.0
14409,5.0
10154,4.0
11441,2.0
80,5.0
14332,1.0
17534,3.0
1092,1.0
18158,5.0
20788,4.0
3492,5.0
8064,5.0
3725,4.0
14627,5.0
8190,5.0
17827,3.0
2418,5.0
11372,4.0
13331,3.0
17921,5.0
18780,3.0
23394,5.0
6480,5.0
8164,4.0
15715,1.0
9142,4.0
10489,5.0
14814,4.0
